EXIT_CANDIDATE ts=1767406800000000 label=exit_candidate_observe candidate=1 side=SHORT entry=132.3336 close=132.7100 confirmation_score=0.5258 exit_decision_pressure=0.5832 plan_trust=0.4851 holding_stability=0.4054 intervention_fitness=0.4190 intervention_unfit_state=0.4513 exit_evidence=0.5930 current_r=-0.8314 target_expectation_context=expectation_break_observe tp_reachability=0.3809 expectation_break_pressure=0.6248 expectation_hold_support=0.4283 target_recovery_potential=0.4741 target_recovery_momentum=0.0000 target_recovery_confirmation=0.2682 break_to_recovery_delta=0.2643 expectation_break_persistence=0.4603 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767425100000000 label=plan_trust_holds candidate=0 side=SHORT entry=131.3600 close=130.0500 confirmation_score=0.1555 exit_decision_pressure=0.1467 plan_trust=0.7854 holding_stability=0.8133 intervention_fitness=0.0975 intervention_unfit_state=0.2780 exit_evidence=0.1190 current_r=3.3659 target_expectation_context=target_expectation_holds tp_reachability=0.8066 expectation_break_pressure=0.1455 expectation_hold_support=0.8071 target_recovery_potential=0.8379 target_recovery_momentum=0.2495 target_recovery_confirmation=0.5663 break_to_recovery_delta=0.5824 expectation_break_persistence=0.0918 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767448800000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1483 close=131.2800 confirmation_score=0.2160 exit_decision_pressure=0.1425 plan_trust=0.6128 holding_stability=0.6215 intervention_fitness=0.0931 intervention_unfit_state=0.3079 exit_evidence=0.1164 current_r=0.4396 target_expectation_context=target_expectation_holds tp_reachability=0.5999 expectation_break_pressure=0.2102 expectation_hold_support=0.6263 target_recovery_potential=0.6144 target_recovery_momentum=0.0615 target_recovery_confirmation=0.4024 break_to_recovery_delta=0.4235 expectation_break_persistence=0.1645 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767451200000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1483 close=131.8800 confirmation_score=0.2584 exit_decision_pressure=0.2639 plan_trust=0.6467 holding_stability=0.7229 intervention_fitness=0.1872 intervention_unfit_state=0.3174 exit_evidence=0.2359 current_r=2.4430 target_expectation_context=target_expectation_holds tp_reachability=0.6283 expectation_break_pressure=0.2547 expectation_hold_support=0.6584 target_recovery_potential=0.7217 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3903 break_to_recovery_delta=0.4002 expectation_break_persistence=0.1708 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767453600000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1483 close=131.6300 confirmation_score=0.3628 exit_decision_pressure=0.4144 plan_trust=0.5940 holding_stability=0.6441 intervention_fitness=0.2897 intervention_unfit_state=0.3827 exit_evidence=0.3856 current_r=1.6083 target_expectation_context=target_expectation_holds tp_reachability=0.5351 expectation_break_pressure=0.3488 expectation_hold_support=0.5881 target_recovery_potential=0.6345 target_recovery_momentum=0.1909 target_recovery_confirmation=0.4388 break_to_recovery_delta=0.4386 expectation_break_persistence=0.2249 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767456000000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1483 close=131.7600 confirmation_score=0.2550 exit_decision_pressure=0.2748 plan_trust=0.6956 holding_stability=0.7391 intervention_fitness=0.1799 intervention_unfit_state=0.3405 exit_evidence=0.2310 current_r=2.0423 target_expectation_context=target_expectation_holds tp_reachability=0.6417 expectation_break_pressure=0.2555 expectation_hold_support=0.6901 target_recovery_potential=0.6883 target_recovery_momentum=0.8781 target_recovery_confirmation=0.7860 break_to_recovery_delta=0.7734 expectation_break_persistence=0.1708 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767458400000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1483 close=131.9300 confirmation_score=0.2135 exit_decision_pressure=0.2067 plan_trust=0.7185 holding_stability=0.7659 intervention_fitness=0.1349 intervention_unfit_state=0.3319 exit_evidence=0.1720 current_r=2.6099 target_expectation_context=target_expectation_holds tp_reachability=0.6803 expectation_break_pressure=0.2132 expectation_hold_support=0.7218 target_recovery_potential=0.7379 target_recovery_momentum=0.3773 target_recovery_confirmation=0.5809 break_to_recovery_delta=0.5908 expectation_break_persistence=0.1450 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767460800000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1483 close=131.9200 confirmation_score=0.2417 exit_decision_pressure=0.2369 plan_trust=0.6863 holding_stability=0.7413 intervention_fitness=0.1603 intervention_unfit_state=0.3541 exit_evidence=0.2082 current_r=2.5765 target_expectation_context=target_expectation_holds tp_reachability=0.6522 expectation_break_pressure=0.2369 expectation_hold_support=0.6925 target_recovery_potential=0.6847 target_recovery_momentum=0.6244 target_recovery_confirmation=0.6708 break_to_recovery_delta=0.6715 expectation_break_persistence=0.1594 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767463200000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1483 close=131.7300 confirmation_score=0.3624 exit_decision_pressure=0.4078 plan_trust=0.5971 holding_stability=0.6532 intervention_fitness=0.2841 intervention_unfit_state=0.4252 exit_evidence=0.3927 current_r=1.9421 target_expectation_context=target_expectation_holds tp_reachability=0.5387 expectation_break_pressure=0.3455 expectation_hold_support=0.5970 target_recovery_potential=0.7033 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3658 break_to_recovery_delta=0.3665 expectation_break_persistence=0.2208 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767465600000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1483 close=131.9900 confirmation_score=0.1963 exit_decision_pressure=0.1826 plan_trust=0.7381 holding_stability=0.7761 intervention_fitness=0.1170 intervention_unfit_state=0.3474 exit_evidence=0.1512 current_r=2.8103 target_expectation_context=target_expectation_holds tp_reachability=0.7071 expectation_break_pressure=0.1977 expectation_hold_support=0.7415 target_recovery_potential=0.7861 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4272 break_to_recovery_delta=0.4499 expectation_break_persistence=0.1364 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
