EXIT_CANDIDATE ts=1767425400000000 label=plan_trust_holds candidate=0 side=SHORT entry=130.9900 close=130.0200 confirmation_score=0.1914 exit_decision_pressure=0.1878 plan_trust=0.7277 holding_stability=0.7797 intervention_fitness=0.1276 intervention_unfit_state=0.2822 exit_evidence=0.1562 current_r=1.7343 target_expectation_context=target_expectation_holds tp_reachability=0.7242 expectation_break_pressure=0.1917 expectation_hold_support=0.7430 target_recovery_potential=0.8147 target_recovery_momentum=0.0246 target_recovery_confirmation=0.4423 break_to_recovery_delta=0.4570 expectation_break_persistence=0.1258 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767451800000000 label=plan_trust_holds candidate=0 side=LONG entry=131.3000 close=131.7600 confirmation_score=0.3129 exit_decision_pressure=0.3052 plan_trust=0.5866 holding_stability=0.6241 intervention_fitness=0.2222 intervention_unfit_state=0.3475 exit_evidence=0.2870 current_r=1.0715 target_expectation_context=target_expectation_holds tp_reachability=0.5561 expectation_break_pressure=0.2945 expectation_hold_support=0.5873 target_recovery_potential=0.6553 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3580 break_to_recovery_delta=0.3622 expectation_break_persistence=0.2005 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767454500000000 label=plan_trust_holds candidate=0 side=LONG entry=131.3000 close=131.7800 confirmation_score=0.2512 exit_decision_pressure=0.2373 plan_trust=0.6709 holding_stability=0.6832 intervention_fitness=0.1608 intervention_unfit_state=0.3278 exit_evidence=0.2043 current_r=1.1180 target_expectation_context=target_expectation_holds tp_reachability=0.6194 expectation_break_pressure=0.2431 expectation_hold_support=0.6614 target_recovery_potential=0.7057 target_recovery_momentum=0.1549 target_recovery_confirmation=0.4604 break_to_recovery_delta=0.4702 expectation_break_persistence=0.1695 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767457200000000 label=plan_trust_holds candidate=0 side=LONG entry=131.3000 close=131.6200 confirmation_score=0.3223 exit_decision_pressure=0.3155 plan_trust=0.5920 holding_stability=0.5901 intervention_fitness=0.2143 intervention_unfit_state=0.3812 exit_evidence=0.2849 current_r=0.7454 target_expectation_context=target_expectation_holds tp_reachability=0.5386 expectation_break_pressure=0.3057 expectation_hold_support=0.5856 target_recovery_potential=0.7337 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3770 break_to_recovery_delta=0.3694 expectation_break_persistence=0.2105 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767459600000000 label=plan_trust_holds candidate=0 side=LONG entry=131.3000 close=131.8700 confirmation_score=0.2590 exit_decision_pressure=0.2442 plan_trust=0.6579 holding_stability=0.6908 intervention_fitness=0.1714 intervention_unfit_state=0.3536 exit_evidence=0.2225 current_r=1.3277 target_expectation_context=target_expectation_holds tp_reachability=0.6136 expectation_break_pressure=0.2508 expectation_hold_support=0.6508 target_recovery_potential=0.6778 target_recovery_momentum=0.3251 target_recovery_confirmation=0.5222 break_to_recovery_delta=0.5265 expectation_break_persistence=0.1725 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767462000000000 label=plan_trust_holds candidate=0 side=LONG entry=131.3000 close=131.9800 confirmation_score=0.1922 exit_decision_pressure=0.1659 plan_trust=0.7227 holding_stability=0.7631 intervention_fitness=0.1071 intervention_unfit_state=0.3301 exit_evidence=0.1364 current_r=1.5839 target_expectation_context=target_expectation_holds tp_reachability=0.6867 expectation_break_pressure=0.1949 expectation_hold_support=0.7192 target_recovery_potential=0.7618 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4134 break_to_recovery_delta=0.4347 expectation_break_persistence=0.1383 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767464400000000 label=plan_trust_holds candidate=0 side=LONG entry=131.3000 close=132.0800 confirmation_score=0.1657 exit_decision_pressure=0.1379 plan_trust=0.7586 holding_stability=0.8004 intervention_fitness=0.0886 intervention_unfit_state=0.3237 exit_evidence=0.1122 current_r=1.8168 target_expectation_context=target_expectation_holds tp_reachability=0.7370 expectation_break_pressure=0.1680 expectation_hold_support=0.7592 target_recovery_potential=0.7247 target_recovery_momentum=0.6913 target_recovery_confirmation=0.7249 break_to_recovery_delta=0.7318 expectation_break_persistence=0.1195 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767466800000000 label=plan_trust_holds candidate=0 side=LONG entry=131.3000 close=131.8900 confirmation_score=0.2459 exit_decision_pressure=0.2323 plan_trust=0.6772 holding_stability=0.7018 intervention_fitness=0.1595 intervention_unfit_state=0.3689 exit_evidence=0.2098 current_r=1.3743 target_expectation_context=target_expectation_holds tp_reachability=0.6285 expectation_break_pressure=0.2431 expectation_hold_support=0.6668 target_recovery_potential=0.7398 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3930 break_to_recovery_delta=0.4052 expectation_break_persistence=0.1686 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767469200000000 label=plan_trust_holds candidate=0 side=LONG entry=131.3000 close=131.8400 confirmation_score=0.3130 exit_decision_pressure=0.3135 plan_trust=0.6181 holding_stability=0.6412 intervention_fitness=0.2246 intervention_unfit_state=0.4087 exit_evidence=0.3059 current_r=1.2578 target_expectation_context=target_expectation_holds tp_reachability=0.5677 expectation_break_pressure=0.2962 expectation_hold_support=0.6113 target_recovery_potential=0.6465 target_recovery_momentum=0.2363 target_recovery_confirmation=0.4638 break_to_recovery_delta=0.4687 expectation_break_persistence=0.1987 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767471600000000 label=plan_trust_holds candidate=0 side=LONG entry=131.3000 close=131.5300 confirmation_score=0.3548 exit_decision_pressure=0.3543 plan_trust=0.5628 holding_stability=0.5389 intervention_fitness=0.2329 intervention_unfit_state=0.4318 exit_evidence=0.3238 current_r=0.5357 target_expectation_context=target_pullback_observe tp_reachability=0.5117 expectation_break_pressure=0.3376 expectation_hold_support=0.5560 target_recovery_potential=0.6464 target_recovery_momentum=0.0985 target_recovery_confirmation=0.3979 break_to_recovery_delta=0.3938 expectation_break_persistence=0.2345 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
