EXIT_CANDIDATE ts=1767406800000000 label=exit_candidate_observe candidate=1 side=SHORT entry=132.2458 close=132.7100 confirmation_score=0.5432 exit_decision_pressure=0.6123 plan_trust=0.4892 holding_stability=0.4017 intervention_fitness=0.4396 intervention_unfit_state=0.4515 exit_evidence=0.6222 current_r=-1.0700 target_expectation_context=expectation_break_observe tp_reachability=0.3759 expectation_break_pressure=0.6514 expectation_hold_support=0.4206 target_recovery_potential=0.4537 target_recovery_momentum=0.0000 target_recovery_confirmation=0.2611 break_to_recovery_delta=0.2563 expectation_break_persistence=0.4714 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767421800000000 label=plan_trust_holds candidate=0 side=SHORT entry=131.9900 close=131.9200 confirmation_score=0.2842 exit_decision_pressure=0.2384 plan_trust=0.5940 holding_stability=0.5574 intervention_fitness=0.1493 intervention_unfit_state=0.3669 exit_evidence=0.1961 current_r=0.1613 target_expectation_context=target_expectation_holds tp_reachability=0.5629 expectation_break_pressure=0.2642 expectation_hold_support=0.5829 target_recovery_potential=0.6462 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3694 break_to_recovery_delta=0.3724 expectation_break_persistence=0.1987 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767424200000000 label=plan_trust_holds candidate=0 side=SHORT entry=131.9900 close=130.9100 confirmation_score=0.1545 exit_decision_pressure=0.1665 plan_trust=0.8431 holding_stability=0.8345 intervention_fitness=0.1094 intervention_unfit_state=0.2797 exit_evidence=0.1338 current_r=2.4885 target_expectation_context=target_expectation_holds tp_reachability=0.8327 expectation_break_pressure=0.1394 expectation_hold_support=0.8331 target_recovery_potential=0.8327 target_recovery_momentum=0.5323 target_recovery_confirmation=0.6993 break_to_recovery_delta=0.7079 expectation_break_persistence=0.0887 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767451200000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1300 close=131.8800 confirmation_score=0.2442 exit_decision_pressure=0.2366 plan_trust=0.6487 holding_stability=0.7318 intervention_fitness=0.1703 intervention_unfit_state=0.3082 exit_evidence=0.2129 current_r=2.1501 target_expectation_context=target_expectation_holds tp_reachability=0.6378 expectation_break_pressure=0.2399 expectation_hold_support=0.6680 target_recovery_potential=0.7259 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3935 break_to_recovery_delta=0.4064 expectation_break_persistence=0.1618 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767453600000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1300 close=131.6300 confirmation_score=0.3431 exit_decision_pressure=0.3730 plan_trust=0.6008 holding_stability=0.6429 intervention_fitness=0.2657 intervention_unfit_state=0.3718 exit_evidence=0.3504 current_r=1.4334 target_expectation_context=target_expectation_holds tp_reachability=0.5460 expectation_break_pressure=0.3270 expectation_hold_support=0.5981 target_recovery_potential=0.6382 target_recovery_momentum=0.1972 target_recovery_confirmation=0.4453 break_to_recovery_delta=0.4484 expectation_break_persistence=0.2128 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767456000000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1300 close=131.7600 confirmation_score=0.2361 exit_decision_pressure=0.2407 plan_trust=0.6999 holding_stability=0.7508 intervention_fitness=0.1589 intervention_unfit_state=0.3293 exit_evidence=0.2022 current_r=1.8061 target_expectation_context=target_expectation_holds tp_reachability=0.6533 expectation_break_pressure=0.2368 expectation_hold_support=0.7018 target_recovery_potential=0.6932 target_recovery_momentum=0.8809 target_recovery_confirmation=0.7912 break_to_recovery_delta=0.7820 expectation_break_persistence=0.1599 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767458400000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1300 close=131.9300 confirmation_score=0.1998 exit_decision_pressure=0.1822 plan_trust=0.7196 holding_stability=0.7736 intervention_fitness=0.1198 intervention_unfit_state=0.3223 exit_evidence=0.1515 current_r=2.2935 target_expectation_context=target_expectation_holds tp_reachability=0.6888 expectation_break_pressure=0.1999 expectation_hold_support=0.7306 target_recovery_potential=0.7436 target_recovery_momentum=0.3564 target_recovery_confirmation=0.5749 break_to_recovery_delta=0.5882 expectation_break_persistence=0.1367 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767460800000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1300 close=131.9200 confirmation_score=0.2276 exit_decision_pressure=0.2119 plan_trust=0.6876 holding_stability=0.7493 intervention_fitness=0.1454 intervention_unfit_state=0.3441 exit_evidence=0.1872 current_r=2.2648 target_expectation_context=target_expectation_holds tp_reachability=0.6609 expectation_break_pressure=0.2233 expectation_hold_support=0.7015 target_recovery_potential=0.6903 target_recovery_momentum=0.6188 target_recovery_confirmation=0.6715 break_to_recovery_delta=0.6752 expectation_break_persistence=0.1510 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767463200000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1300 close=131.7300 confirmation_score=0.3423 exit_decision_pressure=0.3720 plan_trust=0.6019 holding_stability=0.6629 intervention_fitness=0.2645 intervention_unfit_state=0.4153 exit_evidence=0.3624 current_r=1.7201 target_expectation_context=target_expectation_holds tp_reachability=0.5504 expectation_break_pressure=0.3261 expectation_hold_support=0.6086 target_recovery_potential=0.7085 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3698 break_to_recovery_delta=0.3740 expectation_break_persistence=0.2096 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767465600000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1300 close=131.9900 confirmation_score=0.1841 exit_decision_pressure=0.1616 plan_trust=0.7381 holding_stability=0.7823 intervention_fitness=0.1040 intervention_unfit_state=0.3409 exit_evidence=0.1336 current_r=2.4655 target_expectation_context=target_expectation_holds tp_reachability=0.7145 expectation_break_pressure=0.1866 expectation_hold_support=0.7492 target_recovery_potential=0.7902 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4299 break_to_recovery_delta=0.4550 expectation_break_persistence=0.1292 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767468000000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1300 close=131.7500 confirmation_score=0.3390 exit_decision_pressure=0.3708 plan_trust=0.6118 holding_stability=0.6670 intervention_fitness=0.2635 intervention_unfit_state=0.4235 exit_evidence=0.3635 current_r=1.7774 target_expectation_context=target_expectation_holds tp_reachability=0.5564 expectation_break_pressure=0.3233 expectation_hold_support=0.6179 target_recovery_potential=0.6786 target_recovery_momentum=0.0593 target_recovery_confirmation=0.3931 break_to_recovery_delta=0.4035 expectation_break_persistence=0.2077 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767470400000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1300 close=131.5800 confirmation_score=0.2925 exit_decision_pressure=0.3077 plan_trust=0.6464 holding_stability=0.6574 intervention_fitness=0.1936 intervention_unfit_state=0.4022 exit_evidence=0.2622 current_r=1.2901 target_expectation_context=target_expectation_holds tp_reachability=0.5944 expectation_break_pressure=0.2963 expectation_hold_support=0.6365 target_recovery_potential=0.6764 target_recovery_momentum=0.1505 target_recovery_confirmation=0.4460 break_to_recovery_delta=0.4533 expectation_break_persistence=0.2031 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767472800000000 label=plan_trust_holds candidate=0 side=LONG entry=131.1300 close=131.9200 confirmation_score=0.2712 exit_decision_pressure=0.2643 plan_trust=0.6496 holding_stability=0.7124 intervention_fitness=0.1891 intervention_unfit_state=0.3878 exit_evidence=0.2528 current_r=2.2648 target_expectation_context=target_expectation_holds tp_reachability=0.6239 expectation_break_pressure=0.2595 expectation_hold_support=0.6654 target_recovery_potential=0.6914 target_recovery_momentum=0.2328 target_recovery_confirmation=0.4866 break_to_recovery_delta=0.4983 expectation_break_persistence=0.1734 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
